Brand Name,Product,Price,Processor,Memory,Storage,Graphics,Display ,OS
HP,HP 17-cn3004ca Laptop with 12 months Microsoft 365 Personal & Wireless Mouse,$999.99,IntelÂ® Coreâ„¢ i5 1335U,16 GB RAM,512 GB SSD,IntelÂ® IrisÂ® Xáµ‰ Graphics,"17.3"" FHD",Windows 11 Home
HP,HP Pavilion Aero Laptop 13-bg0000ca,$999.99,AMD Ryzenâ„¢ 5 8640U,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"13.3"" WQXGA",Windows 11 Home
HP,OMEN Transcend Laptop 14-fb0000ca,$3059.99,IntelÂ® Coreâ„¢ Ultra 9 185H,32 GB RAM,1 TB SSD,NVIDIAÂ® GeForce RTXâ„¢ 4060 (8 GB),"14"" 3K OLED  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Envy x360 2-in-1 Laptop 16-ad0000ca,$1729.99,AMD Ryzenâ„¢ 7 8840HS,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"16"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,OMEN Gaming Laptop 17-db0000ca,$2039.99,AMD Ryzenâ„¢ 7 8845HS,16 GB RAM,512 GB SSD,NVIDIAÂ® GeForce RTXâ„¢ 4060 (8 GB),"17.3"" FHD  144 Hz  7 ms Response time",Windows 11 Home
HP,HP EliteBook 860 16 inch G11 Notebook PC,$2629.00,IntelÂ® Coreâ„¢ Ultra 7 165U,16 GB RAM,512 GB SSD,IntelÂ® Graphics,"16"" WUXGA",Windows 11 Pro
HP,HP ProBook 465 16 inch G11 Notebook PC,$1649.00,AMD Ryzenâ„¢ 7 7735U,32 GB RAM,1 TB SSD,AMD Radeonâ„¢ 680M Graphics,"16"" WUXGA",Windows 11 Pro
HP,HP ZBook Firefly 14 inch G11 Mobile Workstation PC,$3049.00,IntelÂ® Coreâ„¢ Ultra 7 155H,32 GB RAM,1 TB SSD,NVIDIAÂ® RTXâ„¢ A500 (4 GB),"14"" WUXGA",Windows 11 Pro
HP,HP Spectre x360 2-in-1 Laptop 14-eu0010ca - Coreâ„¢ Ultra 7  Black with Pen,$2389.99,IntelÂ® Coreâ„¢ Ultra 7 155H,32 GB RAM,2 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Spectre x360 2-in-1 Laptop 14-eu0000ca - Coreâ„¢ Ultra 7  Blue with Pen,$2389.99,IntelÂ® Coreâ„¢ Ultra 7 155H,32 GB RAM,2 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Spectre x360 2-in-1 Laptop 14-eu0020ca - Coreâ„¢ Ultra 7  Silver with Pen,$2349.99,IntelÂ® Coreâ„¢ Ultra 7 155H,32 GB RAM,2 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP 15-fc0024ca Laptop with 12 months Microsoft 365 Personal & Wireless Mouse,$849.99,AMD Ryzenâ„¢ 7 7730U,16 GB RAM,1 TB SSD,AMD Radeonâ„¢ Graphics,"15.6"" FHD",Windows 11 Home
HP,HP Spectre x360 2-in-1 Laptop 16-aa0000ca (Space Blue) - GeForceÂ® RTX 4050,$2749.99,IntelÂ® Coreâ„¢ Ultra 7 155H,16 GB RAM,1 TB SSD,NVIDIAÂ® GeForce RTXâ„¢ 4050 (6 GB),"16"" 2.8K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Laptop 15-fd0020ca,$299.99,IntelÂ® N-series N100,4 GB RAM,128 GB UFS,IntelÂ® UHD Graphics,"15.6"" FHD",Windows 11 Home in S mode
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fh0020ca,$2449.99,IntelÂ® Coreâ„¢ Ultra 7 258V,32 GB RAM,2 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Spectre x360 2-in-1 Laptop 14-eu0000ca - Coreâ„¢ Ultra 7  Blue with Pen + HP 3 Year Pickup Return w/Accidental Damage Protection for Spectre Omen  Omnibook Ultra NB (RiskFree,$1999.98,IntelÂ® Coreâ„¢ Ultra 7 155H,32 GB RAM,2 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP ProBook 460 16 inch G11 Notebook PC,$1449.00,IntelÂ® Coreâ„¢ Ultra 5 125U,16 GB RAM,512 GB SSD,IntelÂ® Graphics,"16"" WUXGA",Windows 11 Pro
HP,HP Chromebook 14a-ne1000ca,$349.99,IntelÂ® CeleronÂ® N4500,4 GB RAM,64 GB eMMC,IntelÂ® UHD Graphics,"14"" HD",ChromeOS
HP,OMEN MAX Gaming Laptop 16-ah0010ca + HP 3 Year Pickup Return w/Accidental Damage Protection for Spectre Omen  Omnibook Ultra NB (RiskFree + HyperX Cloud Alpha - Wireless Gaming Headset (Black-Red),$2699.97,IntelÂ® Coreâ„¢ Ultra 7 255HX,16 GB RAM,1 TB SSD,NVIDIAÂ® GeForce RTXâ„¢ 5070 (8 GB),"16"" 2K  165 Hz  3 ms Response time",Windows 11 Home
HP,OmniBook 7 17-dc0004ca Next Gen AI Laptop + HP 3 Year Pickup and Return w/Accidental Damage Protection Envy  Omnibook 7  Omnibook X NB(RiskFree),$1299.98,IntelÂ® Coreâ„¢ Ultra 5 226V,16 GB RAM,512 GB SSD,IntelÂ® Arcâ„¢ 130V GPU (8GB),"17.3"" FHD Touch screen",Windows 11 Home
HP,OmniBook 7 Flip 16-au0014ca Next Gen AI Laptop + HP 3 Year Pickup and Return w/Accidental Damage Protection Envy  Omnibook 7  Omnibook X NB(RiskFree),$1899.98,IntelÂ® Coreâ„¢ Ultra 7 258V,32 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ 140V GPU (16GB),"16"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,OMEN Transcend Laptop 16-u1000ca,$3429.99,IntelÂ® Coreâ„¢ i9 14900HX,32 GB RAM,2 TB SSD,NVIDIAÂ® GeForce RTXâ„¢ 4070 (8 GB),"16"" WQXGA OLED  240 Hz  0.2 ms Response time",Windows 11 Home
HP,HP 15-fd1014ca Laptop with dual-mode wireless mouse,$749.99,IntelÂ® Coreâ„¢ 5 120U,16 GB RAM,512 GB SSD,IntelÂ® Graphics,"15.6"" FHD",Windows 11 Home
HP,Omnibook X Flip 14-fk0000ca Next Gen AI Laptop + HP 3 Year Pickup and Return w/Accidental Damage Protection Envy  Omnibook 7  Omnibook X NB(RiskFree),$1349.98,AMD Ryzenâ„¢ AI 5 340,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ 840M Graphics,"14"" 2K Touch screen",Windows 11 Home
HP,HP ProBook 460 16 inch G11 Notebook PC,$1899.00,IntelÂ® Coreâ„¢ Ultra 7 155U,32 GB RAM,1 TB SSD,IntelÂ® Graphics,"16"" WUXGA",Windows 11 Pro
HP,OmniBook X Flip 14-fk0004ca Next Gen AI Laptop + HP 3 Year Pickup and Return w/Accidental Damage Protection Envy  Omnibook 7  Omnibook X NB(RiskFree),$1199.98,AMD Ryzenâ„¢ AI 5 340,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ 840M Graphics,"14"" 2K Touch screen",Windows 11 Home
HP,OmniBook X Flip 14-fm0014ca Next Gen AI Laptop + HP 3 Year Pickup and Return w/Accidental Damage Protection Envy  Omnibook 7  Omnibook X NB(RiskFree),$1699.98,IntelÂ® Coreâ„¢ Ultra 7 258V,32 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ 140V GPU (16GB),"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,OmniBook 7 Aero 13-bg1000ca Next Gen AI Laptop + HP 3 Year Pickup and Return w/Accidental Damage Protection Envy  Omnibook 7  Omnibook X NB(RiskFree),$1349.98,AMD Ryzenâ„¢ AI 5 340,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ 840M Graphics,"13.3"" WQXGA",Windows 11 Home
HP,HP Spectre x360 2-in-1 Laptop 14-eu0020ca - Coreâ„¢ Ultra 7  Silver with Pen + HP 3 Year Pickup Return w/Accidental Damage Protection for Spectre Omen  Omnibook Ultra NB (RiskFree,$1999.98,IntelÂ® Coreâ„¢ Ultra 7 155H,32 GB RAM,2 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Laptop 15-fc0110ca,$829.99,AMD Ryzenâ„¢ 5 7520U,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"15.6"" FHD",Windows 11 Home
HP,Victus Gaming Laptop 15-fa1040ca,$1099.99,IntelÂ® Coreâ„¢ i7 12650H,16 GB RAM,1 TB SSD,NVIDIAÂ® GeForce RTXâ„¢ 2050 (4 GB),"15.6"" FHD  144 Hz  9 ms Response time",Windows 11 Home
HP,HP OmniBook 7 AeroNGAI 13-bg10010ca + HP 3 Year Pickup and Return w/Accidental Damage Protection Envy  Omnibook 7  Omnibook X NB(RiskFree),$1549.98,AMD Ryzenâ„¢ AI 7 350,32 GB RAM,1 TB SSD,AMD Radeonâ„¢ 860M Graphics,"13.3"" WQXGA",Windows 11 Home
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fh0020ca + HP 3 Year Pickup Return w/Accidental Damage Protection for Spectre Omen  Omnibook Ultra NB (RiskFree,$2299.98,IntelÂ® Coreâ„¢ Ultra 7 258V,32 GB RAM,2 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Spectre x360 2-in-1 Laptop 14-eu0050ca - Coreâ„¢ Ultra 7  Silver with Pen + HP 3 Year Pickup Return w/Accidental Damage Protection for Spectre Omen  Omnibook Ultra NB (RiskFree,$1899.98,IntelÂ® Coreâ„¢ Ultra 7 155H,16 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP 17-cn3030ca Laptop,$699.99,IntelÂ® N-series N305,8 GB RAM,256 GB SSD,IntelÂ® UHD Graphics,"17.3"" FHD",Windows 11 Home
HP,HP 15-fc0034ca Laptop with 12 months Microsoft 365 Personal,$849.99,AMD Ryzenâ„¢ 5 7520U,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"15.6"" FHD",Windows 11 Home
HP,Omnibook 7 Flip 16-au0010ca Next Gen AI Laptop + HP 3 Year Pickup and Return w/Accidental Damage Protection Envy  Omnibook 7  Omnibook X NB(RiskFree),$1849.98,IntelÂ® Coreâ„¢ Ultra 7 256V,16 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ 140V GPU (8GB),"16"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Pavilion Plus Laptop 14-ey1000ca,$1529.99,AMD Ryzenâ„¢ 7 8845HS,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"14"" 3K OLED  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Laptop 15-fc0120ca,$609.99,AMD Ryzenâ„¢ 3 7320U,8 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"15.6"" FHD",Windows 11 Home
HP,OmniBook X Flip 14-fk0010ca Next Gen AI Laptop + HP 3 Year Pickup and Return w/Accidental Damage Protection Envy  Omnibook 7  Omnibook X NB(RiskFree),$1849.98,AMD Ryzenâ„¢ AI 7 350,32 GB RAM,1 TB SSD,AMD Radeonâ„¢ 860M Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Pavilion Laptop 16-ag0010ca,$1329.99,AMD Ryzenâ„¢ 7 8840U,16 GB RAM,1 TB SSD,AMD Radeonâ„¢ Graphics,"16"" 2K",Windows 11 Home
HP,Victus Gaming Laptop 15-fb2020ca,$999.99,AMD Ryzenâ„¢ 5 8645HS,16 GB RAM,512 GB SSD,NVIDIAÂ® GeForce RTXâ„¢ 2050 (4 GB),"15.6"" FHD",Windows 11 Home
HP,HP EliteBook X G1a 14 inch Notebook Next Gen AI PC Wolf Pro Security Edition,$3149.00,AMD Ryzenâ„¢ AI 9 9 HX 375,32 GB memory,1 TB SSD,AMD Radeonâ„¢ 890M Graphics,"14"" 2.8K OLED Touch screen",Windows 11 Pro
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fd0010ca,$2099.99,AMD Ryzenâ„¢ AI 9 365,32 GB RAM,1 TB SSD,AMD Radeonâ„¢ 880M Graphics,"14"" 2.2K Touch screen",Windows 11 Home
HP,HP Pavilion Laptop 16-af0010ca,$1299.99,IntelÂ® Coreâ„¢ 7 150U,16 GB RAM,1 TB SSD,IntelÂ® Graphics,"16"" 2K OLED  120 Hz  1 ms Response time",Windows 11 Home
HP,OmniBook X Flip 14-fk0004ca Next Gen AI Laptop,$1199.99,AMD Ryzenâ„¢ AI 5 340,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ 840M Graphics,"14"" 2K Touch screen",Windows 11 Home
HP,HP Envy x360 2-in-1 Laptop 16-ad0010ca,$1329.99,AMD Ryzenâ„¢ 5 8640HS,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"16"" 2K Touch screen",Windows 11 Home
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fh0030ca,$2239.99,IntelÂ® Coreâ„¢ Ultra 7 256V,16 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,Victus 16-r1010ca Gaming Laptop -  GeForceÂ® RTX 4060,$1299.99,IntelÂ® Coreâ„¢ i5 14450HX,16 GB RAM,1 TB SSD,NVIDIAÂ® GeForce RTXâ„¢ 4060 (8 GB),"16.1"" FHD  144 Hz  7 ms Response time",Windows 11 Home
HP,HP EliteBook 840 14 inch G11 Notebook PC,$2399.00,IntelÂ® Coreâ„¢ Ultra 7 155U,16 GB RAM,512 GB SSD,IntelÂ® Graphics,"14"" WUXGA",Windows 11 Pro
HP,HP Spectre x360 2-in-1 Laptop 14-eu0040ca - Coreâ„¢ Ultra 7  Black with Pen,$2039.99,IntelÂ® Coreâ„¢ Ultra 7 155H,16 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP EliteBook 840 14 inch G11 Notebook PC,$2399.00,IntelÂ® Coreâ„¢ Ultra 7 155U,16 GB RAM,512 GB SSD,IntelÂ® Graphics,"14"" WUXGA",Windows 11 Pro
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fd0004ca,$1899.99,AMD Ryzenâ„¢ AI 9 365,32 GB RAM,1 TB SSD,AMD Radeonâ„¢ 880M Graphics,"14"" 2.2K Touch screen",Windows 11 Home
HP,HP EliteBook Ultra G1i 14 inch Notebook Next Gen AI PC Wolf Pro Security Edition,$2999.00,IntelÂ® Coreâ„¢ Ultra 7 268V,32 GB memory,512 GB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 2.8K Touch screen",Windows 11 Pro
HP,HP 15-fd1024 Laptop with dual-mode wireless mouse,$649.99,IntelÂ® Coreâ„¢ 3 100U,8 GB RAM,512 GB SSD,IntelÂ® Graphics,"15.6"" FHD",Windows 11 Home
HP,HP EliteBook Ultra 14 inch G1q Notebook AI PC,$1649.00,SnapdragonÂ® X Elite,16 GB RAM,512 GB SSD,QualcommÂ® Adrenoâ„¢ GPU,"14"" 2.2K Touch screen",Windows 11 Pro
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fh0000ca,$1939.99,Intel Coreâ„¢ Ultra 5-226V,16 GB RAM,512 GB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,Victus Gaming Laptop 16-s1010ca,$1199.99,AMD Ryzenâ„¢ 5 8640H,16 GB RAM,1 TB SSD,NVIDIAÂ® GeForce RTXâ„¢ 4060 (8 GB),"16.1"" FHD  144 Hz",Windows 11 Home
HP,HP EliteBook 645 14 inch G11 Notebook PC,$1679.00,AMD Ryzenâ„¢ 5 PRO 7535U,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"14"" WUXGA",Windows 11 Pro
HP,HP Chromebook x360 14b-cd0030ca,$759.99,IntelÂ® Coreâ„¢ i3 N305,8 GB RAM,256 GB UFS,IntelÂ® UHD Graphics,"14"" FHD touch screen",ChromeOS
HP,HP Chromebook 15a-nb0000ca,$709.99,IntelÂ® Coreâ„¢ i3 N305,8 GB RAM,128 GB UFS,IntelÂ® UHD Graphics,"15.6"" FHD  144 Hz",ChromeOS
HP,HP 15-fd0024ca Laptop with Bonus Wireless mouse,$1099.99,IntelÂ® Coreâ„¢ i7 1355U,16 GB RAM,1 TB SSD,IntelÂ® IrisÂ® Xáµ‰ Graphics,"15.6"" FHD",Windows 11 Home
HP,HP OmniBook X 14 inch Next Gen AI Touchscreen Laptop 14-fe0000ca,$1629.99,SnapdragonÂ® X Elite X1E-78-100,16 GB RAM,512 GB SSD,QualcommÂ® Adrenoâ„¢ GPU,"14"" 2.2K Touch screen",Windows 11 Home
HP,HP EliteBook 1040 14 inch G11 Notebook PC Wolf Pro Security Edition,$2649.00,IntelÂ® Coreâ„¢ Ultra 5 135U,16 GB RAM,512 GB SSD,IntelÂ® Graphics,"14"" WUXGA Touch screen",Windows 11 Pro
HP,HP EliteBook 840 14 inch G11 Notebook PC,$2349.00,IntelÂ® Coreâ„¢ Ultra 7 165U,16 GB RAM,512 GB SSD,IntelÂ® Graphics,"14"" WUXGA",Windows 11 Pro
HP,HP EliteBook X Flip G1i 14 inch Notebook Next Gen AI PC Wolf Pro Security Edition,$3049.00,IntelÂ® Coreâ„¢ Ultra 7 258V,32 GB RAM,512 GB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" WUXGA Touch screen",Windows 11 Pro
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fd0020ca,$1799.99,AMD Ryzenâ„¢ AI 9 365,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"14"" 2.2K Touch screen",Windows 11 Home
HP,HP Spectre x360 2-in-1 Laptop 14-eu0050ca - Coreâ„¢ Ultra 7  Silver with Pen,$2039.99,IntelÂ® Coreâ„¢ Ultra 7 155H,16 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Laptop 14-em0010ca,$499.99,AMD Ryzenâ„¢ 3 7320U,8 GB RAM,256 GB SSD,AMD Radeonâ„¢ Graphics,"14"" FHD",Windows 11 Home
HP,OMEN Gaming Laptop 16-wf1000ca,$1499.99,IntelÂ® Coreâ„¢ i5 14500HX,16 GB RAM,512 GB SSD,NVIDIAÂ® GeForce RTXâ„¢ 4060 (8 GB),"16.1"" FHD  165 Hz  7 ms Response time",Windows 11 Home
HP,HP EliteBook X Flip G1i 14 inch Notebook Next Gen AI PC Wolf Pro Security Edition,$3099.00,IntelÂ® Coreâ„¢ Ultra 7 258V,32 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" WUXGA Touch screen",Windows 11 Pro
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fh0010ca,$1939.99,IntelÂ® Coreâ„¢ Ultra 5 226V,16 GB RAM,512 GB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP Chromebook x360 14b-cd0010ca,$449.99,IntelÂ® N-series N100,4 GB RAM,128 GB UFS,IntelÂ® UHD Graphics,"14"" FHD touch screen",ChromeOS
HP,OmniBook 7 Flip 16-au0014ca Next Gen AI Laptop,$1899.99,IntelÂ® Coreâ„¢ Ultra 7 258V,32 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ 140V GPU (16GB),"16"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP EliteBook X G1i 14 inch Notebook Next Gen AI PC Wolf Pro Security Edition,$2849.00,IntelÂ® Coreâ„¢ Ultra 7 258V,32 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" WUXGA Touch screen",Windows 11 Pro
HP,HP Stream 14-dq6004ca Laptop with 1-year Microsoft 365,$349.99,IntelÂ® N-series N150,4 GB RAM,128 GB UFS,IntelÂ® UHD Graphics,"14"" HD",Windows 11 Home in S mode
HP,Victus 15-fa1000ca Gaming laptop - NVIDIAÂ® GeForce RTXâ„¢ 4050,$1629.99,IntelÂ® Coreâ„¢ i5 13500H,16 GB RAM,512 GB SSD,NVIDIAÂ® GeForce RTXâ„¢ 4050 (6 GB),"15.6"" FHD  144 Hz  9 ms Response time",Windows 11 Home
HP,HP 15-fc0014ca Laptop,$499.99,AMD Athlonâ„¢ Silver 7120U,8 GB RAM,256 GB SSD,AMD Radeonâ„¢ Graphics,"15.6"" HD",Windows 11 Home
HP,HP EliteBook 860 16 inch G11 Notebook PC,$2449.00,IntelÂ® Coreâ„¢ Ultra 5 135U,16 GB RAM,512 GB SSD,IntelÂ® Graphics,"16"" WUXGA",Windows 11 Pro
HP,OmniBook 7 17-dc0004ca Next Gen AI Laptop,$1299.99,IntelÂ® Coreâ„¢ Ultra 5 226V,16 GB RAM,512 GB SSD,IntelÂ® Arcâ„¢ 130V GPU (8GB),"17.3"" FHD Touch screen",Windows 11 Home
HP,HP EliteBook X Flip G1i 14 inch Notebook Next Gen AI PC Wolf Pro Security Edition,$2949.00,IntelÂ® Coreâ„¢ Ultra 7 256V,16 GB RAM,512 GB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" WUXGA Touch screen",Windows 11 Pro
HP,Victus 15-fa2050ca Gaming Laptop - GeForceÂ® RTX 4050,$1199.99,IntelÂ® Coreâ„¢ i7 13620H,16 GB RAM,512 GB SSD,NVIDIAÂ® GeForce RTXâ„¢ 4050 (6 GB),"15.6"" FHD  144 Hz",Windows 11 Home
HP,Victus 15-fb3030ca Gaming Laptop - GeForceÂ® RTX 4050,$1499.99,AMD Ryzenâ„¢ 7 8845HS,16 GB RAM,1 TB SSD,NVIDIAÂ® GeForce RTXâ„¢ 4050 (6 GB),"15.6"" FHD  144 Hz",Windows 11 Home
HP,HP Laptop 15-fd0004ca,$599.99,IntelÂ® Coreâ„¢ i3 N305,8 GB RAM,512 GB SSD,IntelÂ® UHD Graphics,"15.6"" FHD",Windows 11 Home
HP,OmniBook 7 Aero 13-bg1000ca Next Gen AI Laptop,$1299.99,AMD Ryzenâ„¢ AI 5 340,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ 840M Graphics,"13.3"" WQXGA",Windows 11 Home
HP,HP Chromebook 14a-nf0030ca,$559.99,IntelÂ®,8 GB RAM,256 GB UFS,IntelÂ® UHD Graphics,"14"" FHD",ChromeOS
HP,HP 15-fc0054ca Laptop with Bonus Wireless mouse,$599.99,AMD Ryzenâ„¢ 3 7320U,8 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"15.6"" FHD",Windows 11 Home
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fh0030ca + HP 3 year Pickup and Return with Accidental Damage Protection for Consumer Notebooks,$1849.98,IntelÂ® Coreâ„¢ Ultra 7 256V,16 GB RAM,1 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fh0020ca + HP 3 year Pickup and Return with Accidental Damage Protection for Consumer Notebooks,$2299.98,IntelÂ® Coreâ„¢ Ultra 7 258V,32 GB RAM,2 TB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP ZBook Fury 16 G11 Mobile Workstation PC,$3874.00,IntelÂ® Coreâ„¢ i7 14700HX,32 GB RAM,1 TB SSD,NVIDIAÂ® RTXâ„¢ A1000 (6 GB),"16"" WUXGA",Windows 11 Pro
HP,HP ZBook Power 16 inch G11 A Mobile Workstation PC,$2224.00,AMD Ryzenâ„¢ 7 8845HS,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ 780M Graphics,"16"" WUXGA",Windows 11 Pro
HP,HP ZBook Firefly 14 inch G11 Mobile Workstation PC Wolf Pro Security Edition,$2399.00,IntelÂ® Coreâ„¢ Ultra 7 125H,16 GB RAM,512 GB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" WUXGA Touch screen",Windows 11 Pro
HP,HP ZBook Power 16 inch G11 A Mobile Workstation PC,$3174.00,AMD Ryzenâ„¢ 9 8945HS,16 GB RAM,512 GB SSD,NVIDIAÂ® RTXâ„¢ A1000 (6 GB),"16"" WUXGA",Windows 11 Pro
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fd0004ca + HP 3 year Pickup and Return with Accidental Damage Protection for Consumer Notebooks,$1849.98,AMD Ryzenâ„¢ AI 9 365,32 GB RAM,1 TB SSD,AMD Radeonâ„¢ 880M Graphics,"14"" 2.2K Touch screen",Windows 11 Home
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fh0000ca + HP 3 year Pickup and Return with Accidental Damage Protection for Consumer Notebooks,$1599.98,Intel Coreâ„¢ Ultra 5-226V,16 GB RAM,512 GB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fd0020ca + HP 3 year Pickup and Return with Accidental Damage Protection for Consumer Notebooks,$1599.98,AMD Ryzenâ„¢ AI 9 365,16 GB RAM,512 GB SSD,AMD Radeonâ„¢ Graphics,"14"" 2.2K Touch screen",Windows 11 Home
HP,HP OmniBook Ultra 14 inch Next Gen AI Touchscreen Laptop 14-fh0010ca + HP 3 year Pickup and Return with Accidental Damage Protection for Consumer Notebooks,$1599.98,IntelÂ® Coreâ„¢ Ultra 5 226V,16 GB RAM,512 GB SSD,IntelÂ® Arcâ„¢ Graphics,"14"" 3K OLED Touch screen  120 Hz  0.2 ms Response time",Windows 11 Home
HP,HP ZBook Fury 16 inch G11 Mobile Workstation PC,$3899.00,IntelÂ® Ultra 7,32 GB RAM,1 TB SSD,NVIDIAÂ® RTXâ„¢ A1000 (6 GB),"16"" WUXGA",Windows 11 Pro
HP,HP OmniBook X 14 inch Next Gen AI Touchscreen Laptop 14-fe0000ca + HP 3 year Pickup and Return with Accidental Damage Protection for Consumer Notebooks,$1499.98,SnapdragonÂ® X Elite X1E-78-100,16 GB RAM,512 GB SSD,QualcommÂ® Adrenoâ„¢ GPU,"14"" 2.2K Touch screen",Windows 11 Home
HP,HP ZBook Firefly 16 inch G11 Mobile Workstation PC,$2299.00,IntelÂ® Coreâ„¢ Ultra 5 135U,16 GB RAM,512 GB SSD,IntelÂ® Graphics,"16"" WUXGA",Windows 11 Pro
